timestamp,zone_id,order_count,weather,is_holiday,lat,lon,demand_lag_1h,demand_lag_24h,demand_rolling_mean_7d
2023-09-03 03:00:00,zone_01,1,Clear,0,41.34210041958683,2.1424697337031557,2.0,2.0,0.0
2023-09-03 04:00:00,zone_01,0,Clear,0,41.38883087184573,2.1430114732596577,1.0,0.0,0.0
2023-09-03 05:00:00,zone_01,2,Clear,0,41.337099308600905,2.1831102957270097,0.0,0.0,0.0
2023-09-03 06:00:00,zone_01,4,Clear,0,41.42054200130062,2.2059635400253748,2.0,0.0,0.0
2023-09-03 07:00:00,zone_01,6,Clear,0,41.353800463436905,2.186897777829628,4.0,8.0,0.0
2023-09-03 08:00:00,zone_01,6,Clear,0,41.34323118487251,2.213551424058067,6.0,3.0,0.0
2023-09-03 09:00:00,zone_01,9,Clear,0,41.37726710263118,2.1984619424290752,6.0,10.0,0.0
2023-09-03 10:00:00,zone_01,20,Rain,0,41.34904099143619,2.1296930814228823,9.0,16.0,0.0
2023-09-03 11:00:00,zone_01,20,Clear,0,41.372357862301996,2.1667024668036676,20.0,15.0,0.0
2023-09-03 12:00:00,zone_01,19,Clear,0,41.397336454729334,2.2184165211365965,20.0,20.0,0.0
2023-09-03 13:00:00,zone_01,17,Clear,0,41.37026212821023,2.153930260539496,19.0,14.0,0.0
2023-09-03 14:00:00,zone_01,17,Rain,0,41.35486563339203,2.139020890844081,17.0,16.0,0.0
2023-09-03 15:00:00,zone_01,10,Clear,0,41.372188163983445,2.147854514466694,17.0,13.0,0.0
2023-09-03 16:00:00,zone_01,15,Clear,0,41.422326559927605,2.164313074505346,10.0,15.0,0.0
2023-09-03 17:00:00,zone_01,28,Rain,0,41.38503253124499,2.125058832952488,15.0,20.0,0.0
2023-09-03 18:00:00,zone_01,13,Storm,0,41.413602758508,2.216899625728475,28.0,27.0,0.0
2023-09-03 19:00:00,zone_01,47,Rain,0,41.414869573441436,2.1366311110603915,13.0,45.0,0.0
2023-09-03 20:00:00,zone_01,30,Clear,0,41.35137472991992,2.160104029254945,47.0,36.0,0.0
2023-09-03 21:00:00,zone_01,18,Clear,0,41.36789731189769,2.2185308843779725,30.0,18.0,0.0
2023-09-03 22:00:00,zone_01,15,Clear,0,41.40840706019486,2.1655008367339144,18.0,14.0,0.0
2023-09-03 23:00:00,zone_01,16,Clear,0,41.42573176408597,2.2195422689492714,15.0,15.0,0.0
2023-09-04 00:00:00,zone_01,12,Clear,0,41.40184082752963,2.1354796825274063,16.0,12.0,0.0
2023-09-04 01:00:00,zone_01,11,Clear,0,41.42687093649692,2.1779180290816256,12.0,4.0,0.0
2023-09-04 02:00:00,zone_01,0,Clear,0,41.404797556037906,2.125716527290748,11.0,2.0,0.0
2023-09-04 03:00:00,zone_01,3,Clear,0,41.38028503829195,2.2052719892048285,0.0,1.0,0.0
2023-09-04 04:00:00,zone_01,1,Clear,0,41.42607789032745,2.1280111465240585,3.0,0.0,0.0
2023-09-04 05:00:00,zone_01,0,Clear,0,41.38950351064501,2.187521255360409,1.0,2.0,0.0
2023-09-04 06:00:00,zone_01,2,Clear,0,41.341988661394716,2.2090287314129435,0.0,4.0,0.0
2023-09-04 07:00:00,zone_01,1,Clear,0,41.38945191535335,2.18193815103321,2.0,6.0,0.0
2023-09-04 08:00:00,zone_01,7,Clear,0,41.38836722892913,2.172278271553196,1.0,6.0,0.0
2023-09-04 09:00:00,zone_01,13,Rain,0,41.35042591994235,2.1916191800789413,7.0,9.0,0.0
2023-09-04 10:00:00,zone_01,18,Clear,0,41.369578584679125,2.187169022295997,13.0,20.0,0.0
2023-09-04 11:00:00,zone_01,17,Clear,0,41.36161771962719,2.19518644924144,18.0,20.0,0.0
2023-09-04 12:00:00,zone_01,18,Clear,0,41.37582855226186,2.2198454440854443,17.0,19.0,0.0
2023-09-04 13:00:00,zone_01,8,Storm,0,41.33732607210997,2.1413154312267038,18.0,17.0,0.0
2023-09-04 14:00:00,zone_01,16,Clear,0,41.423325937799376,2.208086417368644,8.0,17.0,0.0
2023-09-04 15:00:00,zone_01,17,Rain,0,41.36695270887389,2.135774683235723,16.0,10.0,0.0
2023-09-04 16:00:00,zone_01,17,Rain,0,41.40035399250874,2.181167776572595,17.0,15.0,0.0
2023-09-04 17:00:00,zone_01,11,Storm,0,41.395397631771075,2.1207823107152155,17.0,28.0,0.0
2023-09-04 18:00:00,zone_01,36,Rain,0,41.35993787522,2.1863388714966074,11.0,13.0,0.0
2023-09-04 19:00:00,zone_01,47,Rain,0,41.34342911143934,2.1315428670419103,36.0,47.0,0.0
2023-09-04 20:00:00,zone_01,28,Clear,0,41.38532236408848,2.1472348212314816,47.0,30.0,0.0
2023-09-04 21:00:00,zone_01,19,Clear,0,41.40176121871388,2.140359731232745,28.0,18.0,0.0
2023-09-04 22:00:00,zone_01,14,Clear,0,41.356398390163044,2.1688531852149375,19.0,15.0,0.0
2023-09-04 23:00:00,zone_01,14,Rain,0,41.41461037132949,2.129229846771273,14.0,16.0,0.0
2023-09-05 00:00:00,zone_01,12,Clear,0,41.35766802239723,2.120354568908778,14.0,12.0,0.0
2023-09-05 01:00:00,zone_01,8,Clear,0,41.39371133773014,2.1461955262434347,12.0,11.0,0.0
2023-09-05 02:00:00,zone_01,4,Clear,0,41.38516804211264,2.162768691898068,8.0,0.0,0.0
2023-09-05 03:00:00,zone_01,1,Clear,0,41.33752438600738,2.2083106393300143,4.0,3.0,0.0
2023-09-05 04:00:00,zone_01,0,Rain,0,41.384559028920556,2.2034595019886014,1.0,1.0,0.0
2023-09-05 05:00:00,zone_01,0,Clear,0,41.344809378556754,2.132744551928214,0.0,0.0,0.0
2023-09-05 06:00:00,zone_01,1,Clear,0,41.41989814887426,2.199612230488804,0.0,2.0,0.0
2023-09-05 07:00:00,zone_01,4,Rain,0,41.41989246365265,2.1410076538339755,1.0,1.0,0.0
2023-09-05 08:00:00,zone_01,7,Clear,0,41.34027936216718,2.1980116241871444,4.0,7.0,0.0
2023-09-05 09:00:00,zone_01,13,Rain,0,41.37063773898321,2.1820661510150714,7.0,13.0,0.0
2023-09-05 10:00:00,zone_01,18,Clear,0,41.42298810156937,2.2064605696219965,13.0,18.0,0.0
2023-09-05 11:00:00,zone_01,9,Storm,0,41.411077171994044,2.2081416204663324,18.0,17.0,0.0
2023-09-05 12:00:00,zone_01,20,Clear,0,41.403656447175514,2.1532185467946428,9.0,18.0,0.0
2023-09-05 13:00:00,zone_01,23,Rain,0,41.41022351389372,2.206406402837528,20.0,8.0,0.0
2023-09-05 14:00:00,zone_01,15,Rain,0,41.35668057095945,2.198737450913547,23.0,16.0,0.0
2023-09-05 15:00:00,zone_01,13,Clear,0,41.417216678290615,2.205859325133778,15.0,17.0,0.0
2023-09-05 16:00:00,zone_01,14,Clear,0,41.411658660559695,2.166030323467894,13.0,17.0,0.0
2023-09-05 17:00:00,zone_01,25,Clear,0,41.409534549915286,2.142759548740777,14.0,11.0,0.0
2023-09-05 18:00:00,zone_01,27,Clear,0,41.34931297883277,2.1528261951197707,25.0,36.0,0.0
2023-09-05 19:00:00,zone_01,46,Rain,0,41.42668891040484,2.147912499272187,27.0,47.0,0.0
2023-09-05 20:00:00,zone_01,30,Clear,0,41.36996783843601,2.218114968719826,46.0,28.0,0.0
2023-09-05 21:00:00,zone_01,17,Clear,0,41.423923714032476,2.1315341751851427,30.0,19.0,0.0
2023-09-05 22:00:00,zone_01,9,Storm,0,41.347856781617246,2.2162534315761553,17.0,14.0,0.0
2023-09-05 23:00:00,zone_01,14,Clear,0,41.34084025472147,2.163456375856464,9.0,14.0,0.0
2023-09-06 00:00:00,zone_01,13,Clear,0,41.3613677314195,2.1806208853306144,14.0,12.0,0.0
2023-09-06 01:00:00,zone_01,6,Clear,0,41.36851954333448,2.17765880434966,13.0,8.0,0.0
2023-09-06 02:00:00,zone_01,6,Clear,0,41.40087852838342,2.120169127821863,6.0,4.0,0.0
2023-09-06 03:00:00,zone_01,0,Rain,0,41.383845199709285,2.1919429999144846,6.0,1.0,0.0
2023-09-06 04:00:00,zone_01,2,Clear,0,41.397062850443305,2.156422147178126,0.0,0.0,0.0
2023-09-06 05:00:00,zone_01,5,Clear,0,41.39642376849113,2.1530200036042597,2.0,0.0,0.0
2023-09-06 06:00:00,zone_01,0,Clear,0,41.41480152795064,2.191975426301395,5.0,1.0,0.0
2023-09-06 07:00:00,zone_01,3,Clear,0,41.36092846622087,2.1608392908619214,0.0,4.0,0.0
2023-09-06 08:00:00,zone_01,8,Clear,0,41.359565520252595,2.132728779905915,3.0,7.0,0.0
2023-09-06 09:00:00,zone_01,9,Clear,0,41.42403636707302,2.187731794527273,8.0,13.0,0.0
2023-09-06 10:00:00,zone_01,16,Rain,0,41.39155149159514,2.1500949874565563,9.0,18.0,0.0
2023-09-06 11:00:00,zone_01,18,Clear,0,41.330040593969734,2.1486913716868927,16.0,9.0,0.0
2023-09-06 12:00:00,zone_01,18,Clear,0,41.38799847811957,2.1854705623703072,18.0,20.0,0.0
2023-09-06 13:00:00,zone_01,19,Clear,0,41.37421597993048,2.14137014009891,18.0,23.0,0.0
2023-09-06 14:00:00,zone_01,13,Clear,0,41.420118082582825,2.1996024760126778,19.0,15.0,0.0
2023-09-06 15:00:00,zone_01,16,Clear,0,41.338479553672514,2.1715452009915217,13.0,13.0,0.0
2023-09-06 16:00:00,zone_01,12,Clear,0,41.363518825540986,2.2018423464536663,16.0,14.0,0.0
2023-09-06 17:00:00,zone_01,19,Clear,0,41.39727956705572,2.1424640665997288,12.0,25.0,0.0
2023-09-06 18:00:00,zone_01,30,Clear,0,41.33244253877268,2.144484254407835,19.0,27.0,0.0
2023-09-06 19:00:00,zone_01,33,Clear,0,41.41497376946248,2.127282822918457,30.0,46.0,0.0
2023-09-06 20:00:00,zone_01,30,Clear,0,41.392976538073775,2.139443523673971,33.0,30.0,0.0
2023-09-06 21:00:00,zone_01,22,Clear,0,41.379437716901045,2.1443984439578436,30.0,17.0,0.0
2023-09-06 22:00:00,zone_01,11,Clear,0,41.330554481813806,2.195096447661847,22.0,9.0,0.0
2023-09-06 23:00:00,zone_01,13,Clear,0,41.340658729656354,2.1625146193942735,11.0,14.0,0.0
2023-09-07 00:00:00,zone_01,12,Clear,0,41.425796604227955,2.171795775044374,13.0,13.0,0.0
2023-09-07 01:00:00,zone_01,9,Clear,0,41.354919827966,2.204833634735166,12.0,6.0,0.0
2023-09-07 02:00:00,zone_01,1,Clear,0,41.41014166017223,2.1867577732586354,9.0,6.0,0.0
2023-09-07 03:00:00,zone_01,0,Storm,0,41.389545231846945,2.2150039608443155,1.0,0.0,0.0
2023-09-07 04:00:00,zone_01,2,Rain,0,41.391265232276176,2.1919273961275967,0.0,2.0,0.0
2023-09-07 05:00:00,zone_01,1,Clear,0,41.413056916972145,2.1747871950610826,2.0,5.0,0.0
2023-09-07 06:00:00,zone_01,3,Rain,0,41.40436554421596,2.1674674436823054,1.0,0.0,0.0
2023-09-07 07:00:00,zone_01,5,Clear,0,41.35472397375097,2.1837661436776155,3.0,3.0,0.0
2023-09-07 08:00:00,zone_01,6,Clear,0,41.3821299812828,2.182674843698178,5.0,8.0,0.0
2023-09-07 09:00:00,zone_01,10,Clear,0,41.33774833538648,2.148572815086315,6.0,9.0,0.0
2023-09-07 10:00:00,zone_01,15,Clear,0,41.36197095684188,2.1740152222518456,10.0,16.0,0.0
2023-09-07 11:00:00,zone_01,16,Clear,0,41.35312614797282,2.189394981229905,15.0,18.0,0.0
2023-09-07 12:00:00,zone_01,24,Clear,0,41.33642288507139,2.1607599369666586,16.0,18.0,0.0
2023-09-07 13:00:00,zone_01,19,Clear,0,41.371577423410315,2.140683438951441,24.0,19.0,0.0
2023-09-07 14:00:00,zone_01,12,Clear,0,41.42048384783402,2.1784079414204225,19.0,13.0,0.0
2023-09-07 15:00:00,zone_01,14,Clear,0,41.4156732032304,2.196559457611807,12.0,16.0,0.0
2023-09-07 16:00:00,zone_01,12,Clear,0,41.3305896083584,2.1551758802671825,14.0,12.0,0.0
2023-09-07 17:00:00,zone_01,21,Clear,0,41.41534479505691,2.2153430338470104,12.0,19.0,0.0
2023-09-07 18:00:00,zone_01,30,Clear,0,41.40475156689781,2.174613230973384,21.0,30.0,0.0
2023-09-07 19:00:00,zone_01,33,Clear,0,41.35205386943238,2.1419421634621436,30.0,33.0,0.0
2023-09-07 20:00:00,zone_01,32,Clear,0,41.33290248199467,2.153612954369838,33.0,30.0,0.0
2023-09-07 21:00:00,zone_01,21,Clear,0,41.37043166691377,2.136504473120351,32.0,22.0,0.0
2023-09-07 22:00:00,zone_01,16,Clear,0,41.34276277972812,2.1822256960974062,21.0,11.0,0.0
2023-09-07 23:00:00,zone_01,17,Clear,0,41.369402025633974,2.1764391983024773,16.0,13.0,0.0
2023-09-08 00:00:00,zone_01,11,Clear,0,41.394274964800935,2.133569948723056,17.0,12.0,13.494047619047619
2023-09-08 01:00:00,zone_01,6,Clear,0,41.33502846334886,2.157910386418814,11.0,9.0,13.488095238095237
2023-09-08 02:00:00,zone_01,2,Clear,0,41.362684580488136,2.1961229707894026,6.0,1.0,13.482142857142858
2023-09-08 03:00:00,zone_01,0,Clear,0,41.40520098235548,2.203192428515527,2.0,0.0,13.458333333333334
2023-09-08 04:00:00,zone_01,0,Clear,0,41.33819062327617,2.121938328705001,0.0,2.0,13.428571428571429
2023-09-08 05:00:00,zone_01,1,Clear,0,41.42999078285092,2.1549960343720183,0.0,1.0,13.428571428571429
2023-09-08 06:00:00,zone_01,2,Clear,0,41.408123304961094,2.185175465524389,1.0,3.0,13.43452380952381
2023-09-08 07:00:00,zone_01,6,Clear,0,41.424961173271605,2.139936068236253,2.0,5.0,13.416666666666666
2023-09-08 08:00:00,zone_01,8,Clear,0,41.34523823457848,2.1326220974874204,6.0,6.0,13.416666666666666
2023-09-08 09:00:00,zone_01,13,Clear,0,41.386396958193004,2.1417964540906502,8.0,10.0,13.446428571428571
2023-09-08 10:00:00,zone_01,14,Clear,0,41.406689809835626,2.13677891433678,13.0,15.0,13.458333333333334
2023-09-08 11:00:00,zone_01,23,Clear,0,41.40479256519553,2.1314532871378895,14.0,16.0,13.43452380952381
2023-09-08 12:00:00,zone_01,27,Rain,0,41.42647207730341,2.1308098749657605,23.0,24.0,13.523809523809524
2023-09-08 13:00:00,zone_01,16,Clear,0,41.36119572443947,2.1877347286850406,27.0,19.0,13.529761904761905
2023-09-08 14:00:00,zone_01,5,Storm,0,41.369665444151664,2.1915014705049467,16.0,12.0,13.541666666666666
2023-09-08 15:00:00,zone_01,14,Clear,0,41.399061441593304,2.1827242395601045,5.0,14.0,13.505952380952381
2023-09-08 16:00:00,zone_01,13,Clear,0,41.40724808849512,2.2050293239088794,14.0,12.0,13.523809523809524
2023-09-08 17:00:00,zone_01,21,Clear,0,41.34210550650673,2.218384435151467,13.0,21.0,13.535714285714286
2023-09-08 18:00:00,zone_01,29,Clear,0,41.36472037653085,2.1628378013234744,21.0,30.0,13.541666666666666
2023-09-08 19:00:00,zone_01,35,Clear,0,41.38059607896771,2.154123117486128,29.0,33.0,13.55952380952381
2023-09-08 20:00:00,zone_01,38,Rain,0,41.41223309180901,2.1305538870643996,35.0,32.0,13.577380952380953
2023-09-08 21:00:00,zone_01,7,Storm,0,41.39355851061015,2.2028707311002456,38.0,21.0,13.702380952380953
2023-09-08 22:00:00,zone_01,14,Clear,0,41.37354871450077,2.193379530401339,7.0,16.0,13.630952380952381
2023-09-08 23:00:00,zone_01,8,Storm,0,41.357008239638745,2.2008199218806754,14.0,17.0,13.625
2023-09-09 00:00:00,zone_01,12,Clear,0,41.378349750388324,2.1635574493003893,8.0,11.0,13.613095238095237
2023-09-09 01:00:00,zone_01,5,Clear,0,41.356839553804924,2.205171316001933,12.0,6.0,13.601190476190476
2023-09-09 02:00:00,zone_01,5,Rain,0,41.33866628980557,2.208163118400277,5.0,2.0,13.583333333333334
2023-09-09 03:00:00,zone_01,2,Clear,0,41.376470846660325,2.181033170423052,5.0,0.0,13.607142857142858
2023-09-09 04:00:00,zone_01,0,Clear,0,41.33286999977701,2.2050952836312456,2.0,0.0,13.607142857142858
2023-09-09 05:00:00,zone_01,1,Clear,0,41.351211985017976,2.1997832356828098,0.0,1.0,13.607142857142858
2023-09-09 06:00:00,zone_01,2,Clear,0,41.418031997975824,2.19011837503322,1.0,2.0,13.613095238095237
2023-09-09 07:00:00,zone_01,2,Clear,0,41.33101511144387,2.214806257777703,2.0,6.0,13.625
2023-09-09 08:00:00,zone_01,8,Clear,0,41.402007466410424,2.168857784684879,2.0,8.0,13.589285714285714
2023-09-09 09:00:00,zone_01,11,Clear,0,41.399060933944654,2.184590289974095,8.0,13.0,13.619047619047619
2023-09-09 10:00:00,zone_01,17,Clear,0,41.40929328681323,2.129305335055467,11.0,14.0,13.625
2023-09-09 11:00:00,zone_01,20,Clear,0,41.39917871552952,2.150620603013009,17.0,23.0,13.630952380952381
2023-09-09 12:00:00,zone_01,17,Clear,0,41.37732604887596,2.173092193114577,20.0,27.0,13.660714285714286
2023-09-09 13:00:00,zone_01,16,Clear,0,41.40459354367136,2.153079129719593,17.0,16.0,13.642857142857142
2023-09-09 14:00:00,zone_01,16,Clear,0,41.357091642697625,2.145140367620094,16.0,5.0,13.654761904761905
2023-09-09 15:00:00,zone_01,14,Clear,0,41.349258429345156,2.131955474125505,16.0,14.0,13.654761904761905
2023-09-09 16:00:00,zone_01,15,Clear,0,41.406218960948415,2.1385149842437663,14.0,13.0,13.660714285714286
2023-09-09 17:00:00,zone_01,28,Clear,0,41.37841985872127,2.192458500109305,15.0,21.0,13.660714285714286
2023-09-09 18:00:00,zone_01,15,Storm,0,41.38246368691086,2.1482998703274956,28.0,29.0,13.708333333333334
2023-09-09 19:00:00,zone_01,38,Clear,0,41.34941175780911,2.1427483163482552,15.0,35.0,13.636904761904763
2023-09-09 20:00:00,zone_01,32,Clear,0,41.33141483672561,2.173413508926766,38.0,38.0,13.595238095238095
2023-09-09 21:00:00,zone_01,21,Clear,0,41.427429493110274,2.1753358966798606,32.0,7.0,13.571428571428571
2023-09-09 22:00:00,zone_01,14,Clear,0,41.342627949295846,2.2068461197262943,21.0,14.0,13.589285714285714
2023-09-09 23:00:00,zone_01,14,Clear,0,41.41727197349986,2.1774064219626332,14.0,8.0,13.589285714285714
2023-09-10 00:00:00,zone_01,10,Clear,0,41.374046879813605,2.138436367039008,14.0,12.0,13.583333333333334
2023-09-10 01:00:00,zone_01,7,Clear,0,41.42410635967681,2.167772918726569,10.0,5.0,13.571428571428571
2023-09-10 02:00:00,zone_01,4,Rain,0,41.370070744225195,2.1274082170255637,7.0,5.0,13.589285714285714
2023-09-10 03:00:00,zone_01,2,Clear,0,41.335360907429255,2.1349197584473654,4.0,2.0,13.601190476190476
2023-09-10 04:00:00,zone_01,5,Clear,0,41.36038355118423,2.219391812271022,2.0,0.0,13.607142857142858
2023-09-10 05:00:00,zone_01,0,Clear,0,41.40644434453262,2.1806317651242964,5.0,1.0,13.636904761904763
2023-09-10 06:00:00,zone_01,3,Clear,0,41.3525687137065,2.172257253513022,0.0,2.0,13.625
2023-09-10 07:00:00,zone_01,1,Clear,0,41.37427210040194,2.206016666582618,3.0,2.0,13.619047619047619
2023-09-10 08:00:00,zone_01,3,Storm,0,41.36053802443194,2.182102732107215,1.0,8.0,13.589285714285714
2023-09-10 09:00:00,zone_01,12,Clear,0,41.40400893054846,2.2147590200325378,3.0,11.0,13.571428571428571
2023-09-10 10:00:00,zone_01,15,Clear,0,41.35110251953054,2.1860428137192036,12.0,17.0,13.589285714285714
2023-09-10 11:00:00,zone_01,16,Clear,0,41.34738135483265,2.1275064868901166,15.0,20.0,13.55952380952381
2023-09-10 12:00:00,zone_01,19,Clear,0,41.37505037046177,2.179381119511956,16.0,17.0,13.535714285714286
2023-09-10 13:00:00,zone_01,19,Clear,0,41.353147623455605,2.190695582987903,19.0,16.0,13.535714285714286
2023-09-10 14:00:00,zone_01,13,Clear,0,41.375403132640706,2.1887384920071242,19.0,16.0,13.547619047619047
2023-09-10 15:00:00,zone_01,17,Rain,0,41.408782802664675,2.182505800716422,13.0,14.0,13.523809523809524
2023-09-10 16:00:00,zone_01,14,Clear,0,41.423366845844555,2.162513896610421,17.0,15.0,13.56547619047619
2023-09-10 17:00:00,zone_01,19,Clear,0,41.39476347234025,2.2108411445212606,14.0,28.0,13.55952380952381
2023-09-10 18:00:00,zone_01,41,Rain,0,41.337140983685586,2.1365922789220724,19.0,15.0,13.505952380952381
2023-09-10 19:00:00,zone_01,37,Clear,0,41.40489577220696,2.1769207049319093,41.0,38.0,13.672619047619047
2023-09-10 20:00:00,zone_01,26,Clear,0,41.34243536581747,2.1888677991212093,37.0,32.0,13.613095238095237
2023-09-10 21:00:00,zone_01,20,Clear,0,41.4242676240744,2.1700472177117924,26.0,21.0,13.589285714285714
2023-09-10 22:00:00,zone_01,14,Clear,0,41.33804418518993,2.123986078418361,20.0,14.0,13.601190476190476
2023-09-10 23:00:00,zone_01,15,Clear,0,41.362232158335836,2.1450367902412,14.0,14.0,13.595238095238095
2023-09-11 00:00:00,zone_01,10,Clear,0,41.426191110219285,2.203595861390618,15.0,10.0,13.589285714285714
2023-09-11 01:00:00,zone_01,7,Clear,0,41.425078627780636,2.219957241687745,10.0,7.0,13.577380952380953
2023-09-11 02:00:00,zone_01,5,Clear,0,41.35695110259671,2.1240231673144616,7.0,4.0,13.553571428571429
2023-09-11 03:00:00,zone_01,3,Clear,0,41.37705008232517,2.1851509489433685,5.0,2.0,13.583333333333334
2023-09-11 04:00:00,zone_01,0,Rain,0,41.348148914722316,2.178532962527785,3.0,5.0,13.583333333333334
2023-09-11 05:00:00,zone_01,0,Clear,0,41.379172580219105,2.1291242406293827,0.0,0.0,13.577380952380953
2023-09-11 06:00:00,zone_01,1,Clear,0,41.36333083936651,2.1870133509521184,0.0,3.0,13.577380952380953
2023-09-11 07:00:00,zone_01,5,Rain,0,41.3629803663579,2.189367367398343,1.0,1.0,13.571428571428571
